,date,text
1513,2020-04-05,"I don't think so. It's a great question, actually. I don't think so. And I asked that the same. I said, “How about Nebraska? How about Idaho? How about Iowa?” And you know what? Those people are so great — the whole Midwest. They want to — I don't think they want to be in that position actually. And probably — I was given a pretty strong look by these two people. They said, “We don't like that idea.” So, you know, we're relying on them. They're the best in their profession, and they didn't like the idea."
1514,2020-04-05,"And we could do it, but I don't think it would be good."
1515,2020-04-05,But I didn't say that. I didn't say that.
1516,2020-04-05,"No, it's such a — excuse me. Ready? Ready? Ready? Take a look at what I said. I want them to be appreciative of me — okay? — and then you cut it off, because it's fake-news CNN."
1517,2020-04-05,"Listen. Just, please, let me just finish. You just said it again, and you know the answer is a lie."
1518,2020-04-05,"You know that your statement is a lie. Let me just say — look, your statement and your response and your answer is a lie, because here's the story. Are you ready? I said, “I want you to be appreciative of me,” and then you go on, and then I go on, and you cut it off. But it says, because when you're not —"
1519,2020-04-05,Thank you.
1520,2020-04-05,Thank you.
1521,2020-04-05,I don't call.
1522,2020-04-05,"No, I don't call. No, I don't call the governor of Washington now."
1523,2020-04-05,"But Mike Pence calls, and the head of FEMA calls. I don't stop them. Did I ever ask you to do anything negative, Mike, to Washington, the State of Washington?"
1524,2020-04-05,Michigan — I love that state. That's one of my favorite places in the whole world — Michigan. And I'm so proud of what's happened with the auto industry; it's coming back to Michigan.
1525,2020-04-05,"No, I don't have to call because I'm probably better off not, because we don't get — he's a failed presidential candidate. He's a nasty person. I don't like the governor of Washington. So you know who calls? I get Mike Pence to call. I get the head of FEMA to call. I get the Admiral to call."
1526,2020-04-05,"But what you didn't say — see, you started it off and you talked about “I have to be appreciated,” but then, when you read the rest, it said: Because if you don't appreciate, you're not respecting these incredible people — the two admirals. You're not appreciating FEMA and the Army Corps of Engineers who built 2,900 beds in three and a half days, and you're not appreciating all of the work that's been done, and you're not appreciating these incredible people from private enterprise that are delivering things in numbers that nobody has ever seen."
1527,2020-04-05,"See, and that's why people aren't watching CNN very much anymore. That's why they don't like it. That's why your ratings are no good, because you even — after knowing the truth for days now, you bring up the old lie."
1528,2020-04-05,"Read the read — the rest of your question, the rest of your statement, you didn't put in. You have to put that in. And it said in there “FEMA,” and it said in there “Army Corps of Engineers.” Because when they disrespect me, they're disrespecting our government. And you know what? I don't mind if I'm disrespected, but they can't disrespect the Army Corps of Engineers and FEMA."
1529,2020-04-05,"Okay. Please, go ahead."
1530,2020-04-05,"I want them to appreciate the incredible job we're doing. We are doing a job the likes of which has never been done before. And there are a couple of people that know that, but for political reasons — let's say they're Democrats; they don't want to give this administration credit, and that's okay. But I don't have to deal with them, but our Vice President does deal with them."
